"id_polifenol"	"polifenol"	"id_cancer"	"cancer"	"quant"	"pmids"
"11"	"110"	"Chalcones"	"484"	"Breast Cancer"	150	"22223344,28335434,27814565,28390228,27580587,27819344,27903423,29852328,26500049,29575807,25061803,24844196,22700231,28554201,28852176,18702457,27923159,15986430,22721615,22634834,22536197,26742460,26615871,25707012,25313981,26922065,28522265,28554313,27707625,22177409,26874744,15642415,26859847,21115246,26141760,27358555,27744186,10418944,22503741,29335212,26602275,22386368,16307839,26435001,27017265,28860494,28442256,23861918,20605470,17643984,17530176,28177228,28011424,28494257,25353380,25834398,16434201,17850837,25743216,18598762,24494068,27224920,28258796,23533528,22948604,21170936,29926299,26134484,10953339,28627468,29207336,29630947,28849241,25201534,25466202,22440895,29065840,29335206,23291120,11052628,26643017,21816519,29740713,25323033,28971779,20058253,29573910,29332599,22172099,23562496,20637611,22112540,26994844,28160848,28346873,25499988,24372527,23895019,26179368,23263805,29518053,23501110,17964170,23524161,15848217,22240736,28979310,26863879,21984014,24611893,23691159,26690274,24675137,15202555,29715541,22335538,25276196,21728961,19714673,27777009,16516478,17804245,15863696,29656660,26651537,22239485,23711834,18602831,28292025,26845133,16833018,22076705,21872616,19275612,20729081,28344479,20739102,20696501,25461309,12825923,28372908,21053158,29035298,24879482,28778140,11213444,23874474,28371315,28323527,25226568"
"12"	"3089"	"1,1-diphenyl-2-picrylhydrazyl"	"484"	"Breast Cancer"	178	"23939793,25446237,25213932,27492128,24189312,12417027,29215574,22196508,21772753,25916942,17294687,27410459,28458366,28946185,27760539,22210035,29755561,21232161,29086902,21899551,29249924,27468232,22070850,24658418,22655458,28803257,27148169,25539472,27833897,23712134,23434138,21213408,22382861,27656608,23435602,24649909,28179945,16536624,18720191,25554015,23317267,16029005,19731038,24125835,21877948,22289578,15878268,20548938,27649745,23173924,28583007,25861148,21161823,26578148,29383946,25753739,23892206,25312150,22115493,25887035,22083314,27343853,24024974,24289290,29337321,28337113,23153283,28376770,27348025,24681549,23134323,21861726,21953995,27049956,29956560,24223502,27224244,16528448,24389510,29179615,23841520,24885709,22334062,29382154,28282602,26941539,24693327,29855745,19888728,21429215,26742030,28322144,26559860,20585163,23684998,25906385,21894086,23519250,27034599,29870608,25331269,17474862,29884381,29366428,26373394,27039735,29530022,23493479,27928516,20429956,20850160,28704964,26320438,28216880,27234523,28496481,26320439,20722898,26142508,28074101,17851427,27793897,23767863,25005945,28330247,28008248,28477101,24191321,26320443,27399668,28105248,25954912,20120114,23339401,29753866,19576744,24641353,28345821,29196839,26600684,25694787,22481537,26113217,26449529,29476965,24863277,27879655,28124843,23818393,24328703,19865514,28649063,26939078,29706573,21766451,27601844,28287477,29887909,28933383,19468947,26773895,21535822,29638061,16562825,27231890,29142435,12428954,23569988,27153984,19099226,25050787,29710781,24959911,26265569,21476932,20361301,25226568,22908592"
"13"	"114"	"Apigenin"	"484"	"Breast Cancer"	101	"29658601,16579729,26483970,26675309,10319943,28366842,14602723,29215574,22527937,18645020,11299771,25327419,27198988,25936427,16702307,19885610,22634262,24922650,26500281,24048283,11588896,19031366,20681660,18069627,21899551,18300387,28656316,24081687,23973682,16357145,22086925,23592903,17132221,14644660,27137679,18656338,16556064,27378243,15703835,19430615,25299247,19666078,15620704,29736565,20686818,15110097,26872304,21419318,22369068,16541309,17961621,17482226,29541820,18239283,27348025,25473363,29097115,22209285,10801845,22870126,18813848,25560707,19288491,15533929,17437270,9622547,9770719,21912610,23519250,9492340,27123037,19576743,22569706,19020811,28396216,27232543,9343831,25019465,28441391,26594904,29593542,23146235,17154505,10923837,18596662,21505181,18201740,9625730,28649063,22732304,23238254,20551847,21846263,2749004,29217339,26853158,22272829,16118406,10989984,23189742,26437391"
"14"	"113"	"Flavones"	"484"	"Breast Cancer"	113	"25680459,26974371,24122885,27814565,26935193,29552226,23707765,26675309,29215574,18454852,20674374,18628248,29039514,26528965,25686495,25543165,23994263,25190466,17046027,25947916,15878357,29734739,24937184,17363486,17077187,22086925,23592903,24634851,29667279,28294989,11739882,15316567,7840652,17404058,19666078,15930306,10953303,24525192,29869169,20804741,17418982,16789754,10656453,29116937,27400887,22369068,9673352,9809990,22768128,29383946,15182386,27503682,18074851,28480370,25473363,29097115,8866830,1279187,22870126,28464771,9815832,10443335,29179615,27890807,21351299,25560707,10741717,16371244,11850210,15254334,12793002,28839377,9696881,28800661,9492340,21599001,15202555,21741436,19020811,28282562,29955703,25019465,11850205,20454639,15041478,11720850,21728961,19714673,28066099,16516478,10529006,10923837,23274118,24098354,12224631,17261771,16097445,26845133,11262078,18506592,27601844,20551847,15165133,22137340,17948189,2749004,23859042,19528492,28784534,23189742,21366040,1812215,15267241"
"15"	"38"	"Gallic Acid"	"484"	"Breast Cancer"	107	"27087131,26659548,25933717,29864945,27492128,29043662,28938245,28207992,27634460,22316502,28835347,22196508,12127233,27410459,23731217,24864015,23017432,27495835,27347927,26794080,22070850,24099118,26194618,28807853,18930055,25933595,27148169,27833897,23712134,21213408,26047480,22272136,26745094,23441618,23317267,27226907,19731038,27951515,22289578,22627971,25862863,25861148,28808404,22503714,25312150,22115493,21639092,19606519,19370870,24024974,24289290,27348025,25364663,21861726,21953995,27049956,23023566,26284809,27365992,23841520,24885709,21420233,23767410,27231728,26941539,24693327,23442980,23684998,21299246,21894086,15223063,24506042,29393902,23459143,27685909,20429956,22628046,27234523,18586491,28930257,23767863,15652269,21812646,28105248,23339401,29753866,26600684,22481537,28124843,20955699,22016638,29706573,29214243,24802115,27401212,19468947,21535822,29217339,28930270,29142435,28122160,25098952,28029227,24737969,28784534,21570304,29304552"
"16"	"117"	"Luteolin"	"484"	"Breast Cancer"	83	"26915319,22926442,29579978,24494074,21792893,16579729,26675309,25272060,10319943,22073986,20811693,22799344,18628248,23994263,12127233,22938042,17294687,25947916,24354186,27707626,20681660,18946510,14644660,25851346,26545287,27378243,23441618,16029005,24525192,24129732,22838964,22369068,25984842,23593654,27959422,26672742,18503759,23065001,19424633,25933972,26828287,27348025,25473363,29097115,26011941,19921817,18813848,28096694,23229294,21351299,24455713,25560707,15533929,26312209,9770719,29928143,28539711,27034599,3386279,20175233,19576743,15202555,21741436,27234523,9343831,15041478,25040994,8049151,29593542,23146235,23790951,26056816,25138022,24098354,12224631,23333558,17064676,16097445,18976853,28552787,16488130,10989984,26437391"
"17"	"1"	"Phenols"	"484"	"Breast Cancer"	127	"21167897,10926802,29745344,23570524,25410727,27113311,24019118,29386969,27468232,19082476,24658418,3815334,24339417,19879930,22814414,29201203,28214590,1311630,29415413,29451783,24453828,21455577,21843795,25886964,24341783,17933449,8271528,25312150,22115493,1955187,22221539,23455189,27651811,19634327,26369539,18813848,22329816,11097223,8603401,14703490,3288331,20949584,24885709,17992292,28222613,11074306,11879974,23193056,8940394,25005983,12880557,3378212,1340210,22789709,2138919,21664138,28258688,22102055,17949360,29870608,27643560,20170382,26516945,9836614,16509576,3458212,9459194,2441761,22628046,12731275,28496481,15135645,24913037,28330247,22531466,19053086,28844931,21812646,2298502,21314204,15862958,7532580,8054267,29753866,27976818,25189525,22254082,2632259,2636025,27155809,2390543,1954908,22481537,25239551,19194970,21121684,29452350,24863277,9928667,3695475,2736207,27406627,12870885,1995907,25882581,12190913,12206822,29887909,15942997,3593365,16741967,16517757,25272500,23032559,20949224,3436356,3607768,29142435,17022106,11170649,17705462,26437391,20668399,17235438,20361301,15720121,9168894"
"18"	"105"	"Anthocyanins"	"484"	"Breast Cancer"	61	"21058201,18623129,26649302,25000305,23869191,29587684,28356020,22536197,29039492,23333825,20132040,25916942,22312562,20170107,15680311,20681660,29086902,29249924,26069256,23199305,27388461,25070704,24996346,12925310,12094617,16277432,24214832,15039598,29337349,25762472,19530711,21034468,17147415,26509161,20564502,28761624,26395027,25124601,23828497,23265523,26985659,27234523,19166352,25420792,20121190,24312561,17851427,23767863,27904404,17651059,28105248,23339401,27655695,19576744,15563205,16139847,28541359,27165855,28287477,21535822,15878797"
"19"	"7235"	"silybin"	"484"	"Breast Cancer"	56	"26767948,18635919,24472723,17214970,25891311,19715751,28027688,28509572,22820499,23353996,24716145,22110198,28843263,29755557,19181503,27867187,20554189,28610415,25175149,28321778,27066095,9081370,23886126,29920623,26117209,25773855,14719089,28440514,27268647,24377502,19968587,27402681,24574320,26984157,19509268,22526491,17332330,28223550,25172795,21847388,25603020,25317410,22101790,23878789,24611152,29515635,27133295,25901160,21166494,16597642,29187434,23830941,28791405,20370556,27644625,28713159"
"20"	"129"	"Rotenone"	"484"	"Breast Cancer"	60	"20645919,19777565,15485993,18224451,20077420,24252341,27288921,23245650,21785662,25034000,10340389,9831541,19091749,9631496,18761399,12879015,9849427,11929863,10427135,21284537,15897899,24952350,24586439,9520374,15796199,26199568,16773531,10755463,9834970,10951577,12800192,23547759,12840226,23922721,26006245,9492340,7833143,24354192,20535833,9343831,22428931,29080556,10490244,25682864,15561720,29964355,22878391,22016638,2749004,19079816,16410252,24375813,2614425,20460823,15077059,28110438,15113976,10985090,12204553,8886128"
"21"	"121"	"Kaempferols"	"484"	"Breast Cancer"	78	"25839119,10319943,28834706,27198988,25453494,29310425,16702307,29739490,20846786,14603522,20681660,24081687,29214656,26878784,18946510,10359656,27393430,14644660,29042792,26047480,23441618,26974372,19617894,19731038,15110097,26434836,10601582,27745695,20548938,22838964,17961621,15796199,28852738,27902959,15182386,29339084,24289290,28337113,19356725,29097115,23023566,20016737,15533929,28539711,22906240,27234523,25719685,9343831,18443432,15041478,8049151,26594904,22300613,15095143,28105248,10923837,24711053,24098354,25574182,9625730,15796157,8970179,28178217,7903198,26922854,22700791,22272829,25053822,25844270,16118406,24679058,16756079,19909799,17335117,26437391,12058323,26909969,8313386"
"22"	"871"	"ABT-737"	"484"	"Breast Cancer"	31	"25375379,25592064,26870201,29760958,23341456,25350317,22340096,29733883,21887277,22703841,22179721,22689920,25215949,21368833,20876285,23259599,27217294,22433870,18829556,28187446,26910119,22162984,25409124,22895112,26015514,23557083,22464442,21768359,21664043,23861345,23845444"
"23"	"6451"	"daidzein"	"484"	"Breast Cancer"	120	"19889614,24724627,19013426,12588701,29095048,18541420,17681752,25826638,10639578,12066207,29954123,9631496,14644660,16094502,20669983,29496164,28644496,23686257,16506809,24014377,19617894,12416264,9848511,10601582,15876409,29204990,12421874,16773531,16491457,15492830,24487643,23675643,17719612,15105043,28720470,29101532,18497090,23337939,17266178,12908908,20574927,16912569,23227466,1883387,16870006,11566575,23568763,19800779,16898868,16899133,28396216,14992594,15036763,11509969,27227510,26573593,20127002,15876408,18192686,23216111,10923837,20455703,26499209,28985473,12881020,12224631,18492816,22217331,16814747,25593313,19818612,12199376,20821227,10523716,22878391,12670155,9625730,17640169,15123269,22054259,26432036,22016638,16506217,9042303,18322075,15047179,21615235,16399773,16469160,9704568,29051735,9616286,22700791,18310284,25749878,23665760,16118406,16122394,10956151,26179608,25661160,25996655,11694655,25190728,20460823,15070945,17644650,23095751,10566643,25592466,23882126,16513288,22583409,22339411,8313386,16515477,20668305,12204553,9168894,8886128"
"24"	"6065"	"baicalein"	"484"	"Breast Cancer"	46	"24318305,18630529,25672442,26154615,19960010,29215574,29693272,12200139,21817116,12224597,26756423,25686495,25543165,20580866,19031366,25130856,27735841,18087590,14644660,29667279,22384268,24026776,26136875,19666078,16638750,20398386,27143851,23093227,9066718,15182386,27503682,28789417,21618589,25874959,27596118,10443335,19836937,28448441,19576743,28060756,8875554,28008161,26853158,22272829,19528492,18385448"
"25"	"7"	"Capsaicin"	"484"	"Breast Cancer"	35	"18818525,19855437,22226932,27055401,15706060,23238560,21240831,16260002,19212624,24941670,27180305,28640864,21300690,12718610,19723084,25894379,28008282,26384954,27663071,28435977,26525975,22459208,16583263,25283529,24889371,12570018,25382686,25736062,23510405,25548580,29100335,25569691,18499282,26734584,28598691"
"26"	"4634"	"alvocidib"	"484"	"Breast Cancer"	50	"29422957,29039550,20638287,12517802,12517783,20855960,10995888,12479366,26924736,27372186,15756030,23908594,10656453,18065490,16951203,15640956,28560460,23839043,14767524,11556844,21885916,15770523,1279187,9815832,27208856,26013319,10741717,17187253,12138401,17123821,10430095,15868376,12769778,12432259,25876993,10493518,10788588,14576842,12839951,21898150,11102317,11052627,11956082,24858691,22948151,28438180,27087139,23636943,25351763,26053278"
"27"	"120"	"Flavonols"	"484"	"Breast Cancer"	45	"26297979,29237430,22785466,25088800,25190466,23570524,29029040,22210035,19755441,24081687,22014228,10359656,22382861,15930306,19617894,24125835,29652200,15182386,17147415,25887035,23679992,28480370,29097115,10443335,24885709,22742959,9492340,19020811,20886886,17851427,28330247,16516478,25189525,27267829,15563205,16097445,27980567,15796157,28178217,7903198,8537983,24679058,24879482,15730249,12946404"
"28"	"4522"	"chrysin"	"484"	"Breast Cancer"	53	"24765191,24122885,20645919,24007917,25839119,10319943,26670842,23425937,16702307,28398698,19031366,21899551,23973682,17077187,27470413,22086925,14644660,27137679,28610415,18560226,27761071,23969634,20479999,19666078,29116937,20878083,15796199,29383946,25358452,17482226,29693804,27151585,23134323,27847208,9770719,15254334,25906385,27123037,19576743,25719685,15608138,15102949,17093006,24098354,12224631,26148177,18201740,23868912,17948189,16972788,25987033,21366040,29560796"
"29"	"123"	"Rutin"	"484"	"Breast Cancer"	47	"27814592,18628248,27198988,17294687,16702307,28004224,7923555,22070850,18946510,28752532,27942664,27833897,26934120,29204075,16698256,24289290,23679992,18404597,24455713,20578533,28282602,24693327,23442980,29083228,26742030,23659170,28539711,29899696,10781887,20886886,28930257,24711053,29476965,28552787,28649063,22016638,28408800,29706573,22888534,29638061,28122160,19909799,28029227,26437391,15925220,20460823,17178382"
"30"	"6062"	"naringenin"	"484"	"Breast Cancer"	48	"26483970,25192075,15744083,11530281,14644660,25957189,19067124,27449398,15039598,29968480,22369068,17961621,9066718,29450133,28370954,9781306,27036297,17482226,22692793,15111768,18074851,24881818,26074733,27348025,22524801,22209285,7503800,16114498,8875554,26226761,29534519,19439809,19733663,21748601,12224631,29766645,18201740,25574182,24260594,9625730,20234972,22935222,24813683,16118406,10989984,16163823,17651883,14980703"
"31"	"285"	"bisphenol A"	"484"	"Breast Cancer"	113	"18252963,28426875,22307313,20875696,29383186,29310425,28844962,23810794,21909620,29330934,25663935,11530281,10614622,24831732,25130739,29758456,10652244,10937835,27551335,27279583,21771643,15110097,26363213,14754635,23373633,28964603,27880919,22692793,22552965,20549624,28244015,27038254,15223131,11867264,29093337,19492024,11693576,14703490,24349450,18544561,11823001,12880557,12628303,12818366,23222814,18635651,29743443,26914403,16029874,22258036,12731275,15635150,15036763,26363202,27182052,17213647,14709801,22531466,12753421,11465389,22132214,11485868,11391616,19270784,28808208,12224631,28735473,28982275,28591870,16328721,27386435,18980187,16931338,23056216,20071456,12429138,12547330,19796866,18280460,22949852,10944450,24156707,17268063,11518614,24496634,17369015,23524099,12206822,11335189,26241069,25411358,27026707,26911702,25096985,19590685,12966991,27740625,9010330,24284790,24533973,25192815,23019147,12737316,19933552,10767642,23391485,17651883,16624408,28703301,9347895,18381411,11732758,26877094"
"32"	"39"	"Hydrolyzable Tannins"	"484"	"Breast Cancer"	42	"23939793,24035960,22387705,22536197,15670892,21232161,15525446,26194618,27656608,27852125,25554015,19731038,25312150,17147415,27253407,27491891,27651811,28292015,21319227,29179615,18435908,28825571,24885709,19888728,20510328,22186328,20170382,20429956,23767863,23339401,25189525,19576744,11277742,27267829,26694338,23818393,24268240,28891568,29706573,24818141,21535822,27153984"
"33"	"130"	"Proanthocyanidins"	"484"	"Breast Cancer"	22	"23093841,15251181,29030256,15525446,29086902,26401377,16597645,10448908,25735761,17147415,28689063,25684483,28216880,20121190,28930257,24969892,20146248,28122160,28029227,15570052,17178382,12946404"
"34"	"35"	"Hydroquinones"	"484"	"Breast Cancer"	35	"16756956,15706060,17000671,14718602,15571862,17077187,24682466,12570375,22753749,17964791,24064738,29562668,7887982,10681517,22565593,15658878,16267026,21912610,9161806,7541730,15025504,9433910,16825487,22776180,16712525,23093860,28578385,15867391,20877240,24564733,24939096,26114310,16854066,24778711,21941890"
"35"	"111"	"Flavanones"	"484"	"Breast Cancer"	36	"24324069,20043141,23174316,25216378,25192075,28554313,26141760,10418944,28398698,29264766,28286420,25201534,15930306,15752472,22369068,29450133,24843190,22692793,26074733,23895019,15797607,25204891,10443335,19928832,21351299,24608571,15305306,9492340,15202555,16545824,11720850,11934235,24582402,18042388,29385698,15267241"
"36"	"4502"	"fisetin"	"484"	"Breast Cancer"	19	"28834706,18628248,26101063,29749427,26755433,21922137,28156161,28004315,19606519,18239283,23030699,10443335,18835421,16114498,8049151,29334247,24098354,16314891,26853158"
"37"	"6"	"Catechols"	"484"	"Breast Cancer"	68	"27034692,21642937,20170107,12869569,28041801,19275619,26134484,26961313,20584749,24523750,23437041,24453828,19604582,29964299,17502145,20805034,7887982,18497090,25964542,15501614,17584965,15499624,1963166,15254334,19840838,19839584,16081510,28975790,21665890,21751810,17969215,6284766,20540524,22596041,15135645,8654195,23408432,18192686,8593862,15720130,21777512,10813650,11368557,7982241,9219504,22129592,10649967,27155809,26147830,29058874,12870885,26939078,10696569,11606384,19628038,29757607,18052105,12755597,22140478,15089093,19158089,29792433,11743747,8828921,25496358,6337293,20509668,28905618"
"38"	"25"	"Butylated Hydroxytoluene"	"484"	"Breast Cancer"	11	"16041836,29755561,22655458,27148169,24962691,25059572,23442980,27250582,29460325,27829607,26997648"
"39"	"75"	"Butylated Hydroxyanisole"	"484"	"Breast Cancer"	14	"12809360,25380641,23173924,23861102,24291459,12822488,28477101,3346910,23697596,23027624,29460325,26384289,19526586,2182121"
"40"	"15"	"Masoprocol"	"484"	"Breast Cancer"	26	"17562544,18418215,23053656,18087590,16142439,9849427,17486636,16638750,20398386,16544145,7491298,17502145,2224849,16000313,9066651,8750525,1596879,10490244,9088929,17103063,26247680,12110314,18645000,7854776,26853158,8313386"
"41"	"6087"	"wogonin"	"484"	"Breast Cancer"	23	"25945460,21448585,24858369,23707765,22182776,17957784,26638893,19031366,21295103,22086925,26905263,24026776,22513472,28774312,24666416,25203554,25039187,25956732,20872277,19836937,19576743,22593043,29689288"
"42"	"4519"	"myricetin"	"484"	"Breast Cancer"	25	"29579978,27122002,27031849,28834706,29532526,23570524,18946510,14644660,23441618,19731038,29742465,22838964,9920463,10443335,23767410,24693327,19020811,27234523,25719685,16216908,19323263,28105248,22016638,28178217,27249025"
"43"	"4515"	"baicalin"	"484"	"Breast Cancer"	13	"27576521,19960010,25686495,19031366,11746275,23387975,24026776,19031258,29039569,15586243,19836937,16437251,26158280"
"44"	"4500"	"procyanidin"	"484"	"Breast Cancer"	14	"29043662,24099118,16740737,15827326,16536624,19530711,25735761,27178635,12608775,25005945,10914742,23626391,14679019,29504313"
"45"	"5608"	"epicatechin gallate"	"484"	"Breast Cancer"	16	"29043662,28911558,28807853,12925310,8826614,16449979,19399671,15620252,7585463,24915354,22307971,15457130,26855680,29504313,10518005,14600840"
"46"	"1356"	"gingerol"	"484"	"Breast Cancer"	14	"25619640,28315687,24962868,25686711,26554741,17683926,23448448,29069785,22858304,28112417,27399668,25004806,29393873,26853158"
"47"	"54"	"Salicylic Acid"	"484"	"Breast Cancer"	15	"18851958,24652595,29350433,27393430,22530891,22313179,26990649,11850210,29541369,29133038,21681549,17103063,25997576,29959633,18045204"
"48"	"98"	"Propofol"	"484"	"Breast Cancer"	14	"28035403,29103019,21749860,25502773,16168109,26666272,22264881,27687660,29805673,25009196,26383520,24596379,12139540,29415668"
